Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
143.35 55.413 55.413 55.413 55.413 0.370368 0.370368 0.370368 0.370368
143.35 55.413 55.413 55.413 55.413 0.370368 0.370368 0.370368 0.370368
143.351 55.4133 55.4133 55.4133 55.4133 0.370368 0.370368 0.370368 0.370368
143.358 55.416 55.416 55.416 55.416 0.370368 0.370368 0.370368 0.370368
143.429 55.4433 55.4433 55.4433 55.4433 0.370368 0.370368 0.370368 0.370368
144.137 55.7174 55.7174 55.7174 55.7174 0.370368 0.370368 0.370368 0.370368
151.422 58.5332 58.5332 58.5332 58.5332 0.370368 0.370368 0.370368 0.370368
247.916 95.8337 95.8337 95.8337 95.8337 0.370368 0.370368 0.370368 0.370368
771.37 298.178 298.178 298.178 298.178 0.370368 0.370368 0.370368 0.370368
9114 3523.08 3523.08 3523.08 3523.08 0.370368 0.370368 0.370368 0.370368
496191 191806 191806 191806 191806 0.370368 0.370368 0.370368 0.370368
496191 191806 191806 191806 191806 0.370368 0.370368 0.370368 0.370368
496191 191806 191806 191806 191806 0.370368 0.370368 0.370368 0.370368
496190 191806 191806 191806 191806 0.370368 0.370368 0.370368 0.370368
496185 191803 191803 191803 191803 0.370372 0.370372 0.370372 0.370372
496136 191776 191776 191776 191776 0.37041 0.37041 0.37041 0.37041
495656 191513 191513 191513 191513 0.370782 0.370782 0.370782 0.370782
491557 189231 189231 189231 189231 0.373906 0.373906 0.373906 0.373906
487633 187727 187727 187727 187727 0.373817 0.373817 0.373817 0.373817
620619 250322 250322 250322 250322 0.273112 0.273112 0.273112 0.273112
534131 209286 209286 209286 209286 0.329586 0.329586 0.329586 0.329586
573689 208765 208765 208765 208765 0.290375 0.290375 0.290375 0.290375
551937 208085 208085 208085 208085 0.30935 0.30935 0.30935 0.30935
516575 177657 177657 177657 177657 0.297053 0.297053 0.297053 0.297053
536443 196351 196351 196351 196351 0.306594 0.306594 0.306594 0.306594
476506 169092 169092 169092 169092 0.318103 0.318103 0.318103 0.318103
429264 150226 150226 150226 150226 0.327235 0.327235 0.327235 0.327235
346134 132947 132947 132947 132947 0.344207 0.344207 0.344207 0.344207
280762 123886 123886 123886 123886 0.342344 0.342344 0.342344 0.342344
307477 127348 127348 127348 127348 0.34846 0.34846 0.34846 0.34846
280944 124193 124193 124193 124193 0.335013 0.335013 0.335013 0.335013
241195 110175 110175 110175 110175 0.344633 0.344633 0.344633 0.344633
258497 116257 116257 116257 116257 0.342722 0.342722 0.342722 0.342722
255693 116742 116742 116742 116742 0.320524 0.320524 0.320524 0.320524
260092 119740 119740 119740 119740 0.289319 0.289319 0.289319 0.289319
254756 116581 116581 116581 116581 0.311978 0.311978 0.311978 0.311978
260940 119352 119352 119352 119352 0.293538 0.293538 0.293538 0.293538
255837 116666 116666 116666 116666 0.292821 0.292821 0.292821 0.292821
251755 115000 115000 115000 115000 0.28724 0.28724 0.28724 0.28724
253264 116059 116059 116059 116059 0.282105 0.282105 0.282105 0.282105
251960 115644 115644 115644 115644 0.27921 0.27921 0.27921 0.27921
248084 113395 113395 113395 113395 0.278435 0.278435 0.278435 0.278435
250200 114641 114641 114641 114641 0.279221 0.279221 0.279221 0.279221
247595 113073 113073 113073 113073 0.279617 0.279617 0.279617 0.279617
249137 114016 114016 114016 114016 0.279531 0.279531 0.279531 0.279531
249875 114535 114535 114535 114535 0.277744 0.277744 0.277744 0.277744
251809 115429 115429 115429 115429 0.275284 0.275284 0.275284 0.275284
251922 115406 115406 115406 115406 0.275129 0.275129 0.275129 0.275129
251859 115414 115414 115414 115414 0.275214 0.275214 0.275214 0.275214
251599 115276 115276 115276 115276 0.275436 0.275436 0.275436 0.275436
251571 115311 115311 115311 115311 0.275399 0.275399 0.275399 0.275399
251394 115215 115215 115215 115215 0.275597 0.275597 0.275597 0.275597
249853 114361 114361 114361 114361 0.277331 0.277331 0.277331 0.277331
251558 115242 115242 115242 115242 0.276292 0.276292 0.276292 0.276292
250865 114620 114620 114620 114620 0.278539 0.278539 0.278539 0.278539
250973 114601 114601 114601 114601 0.280567 0.280567 0.280567 0.280567
250691 113932 113932 113932 113932 0.285517 0.285517 0.285517 0.285517
244180 110567 110567 110567 110567 0.302592 0.302592 0.302592 0.302592
246593 111864 111864 111864 111864 0.294533 0.294533 0.294533 0.294533
247814 112900 112900 112900 112900 0.296811 0.296811 0.296811 0.296811
246929 112275 112275 112275 112275 0.296164 0.296164 0.296164 0.296164
254300 113886 113886 113886 113886 0.293268 0.293268 0.293268 0.293268
247726 112362 112362 112362 112362 0.296221 0.296221 0.296221 0.296221
249987 112844 112844 112844 112844 0.295241 0.295241 0.295241 0.295241
248562 112533 112533 112533 112533 0.295885 0.295885 0.295885 0.295885
247877 112407 112407 112407 112407 0.296591 0.296591 0.296591 0.296591
248000 112414 112414 112414 112414 0.296701 0.296701 0.296701 0.296701
248286 112514 112514 112514 112514 0.296778 0.296778 0.296778 0.296778
248322 112508 112508 112508 112508 0.297442 0.297442 0.297442 0.297442
248933 112539 112539 112539 112539 0.303877 0.303877 0.303877 0.303877
255633 114308 114308 114308 114308 0.311559 0.311559 0.311559 0.311559
284018 126919 126919 126919 126919 0.29964 0.29964 0.29964 0.29964
259756 115893 115893 115893 115893 0.31458 0.31458 0.31458 0.31458
265875 117788 117788 117788 117788 0.313654 0.313654 0.313654 0.313654
260159 115939 115939 115939 115939 0.315177 0.315177 0.315177 0.315177
259390 115497 115497 115497 115497 0.316311 0.316311 0.316311 0.316311
259947 115827 115827 115827 115827 0.315471 0.315471 0.315471 0.315471
260367 115913 115913 115913 115913 0.314899 0.314899 0.314899 0.314899
260101 115857 115857 115857 115857 0.315259 0.315259 0.315259 0.315259
260312 115925 115925 115925 115925 0.315197 0.315197 0.315197 0.315197
260291 115929 115929 115929 115929 0.315286 0.315286 0.315286 0.315286
260322 115930 115930 115930 115930 0.315444 0.315444 0.315444 0.315444
260692 115963 115963 115963 115963 0.316955 0.316955 0.316955 0.316955
260848 115903 115903 115903 115903 0.32029 0.32029 0.32029 0.32029
265317 117222 117222 117222 117222 0.322761 0.322761 0.322761 0.322761
276473 120240 120240 120240 120240 0.320844 0.320844 0.320844 0.320844
264643 116909 116909 116909 116909 0.325033 0.325033 0.325033 0.325033
266944 117378 117378 117378 117378 0.325254 0.325254 0.325254 0.325254
264537 116880 116880 116880 116880 0.325382 0.325382 0.325382 0.325382
264509 116908 116908 116908 116908 0.32537 0.32537 0.32537 0.32537
264573 116920 116920 116920 116920 0.325369 0.325369 0.325369 0.325369
265246 117057 117057 117057 117057 0.32531 0.32531 0.32531 0.32531
264638 116917 116917 116917 116917 0.326222 0.326222 0.326222 0.326222
264769 116945 116945 116945 116945 0.327066 0.327066 0.327066 0.327066
264137 116795 116795 116795 116795 0.329374 0.329374 0.329374 0.329374
265135 116699 116699 116699 116699 0.332628 0.332628 0.332628 0.332628
264304 116704 116704 116704 116704 0.330565 0.330565 0.330565 0.330565
268497 118346 118346 118346 118346 0.326356 0.326356 0.326356 0.326356
264453 116759 116759 116759 116759 0.330463 0.330463 0.330463 0.330463
264192 116639 116639 116639 116639 0.330862 0.330862 0.330862 0.330862
264064 116595 116595 116595 116595 0.331163 0.331163 0.331163 0.331163
262844 116190 116190 116190 116190 0.334112 0.334112 0.334112 0.334112
260755 115346 115346 115346 115346 0.339993 0.339993 0.339993 0.339993
269797 117806 117806 117806 117806 0.335356 0.335356 0.335356 0.335356
262158 115441 115441 115441 115441 0.340455 0.340455 0.340455 0.340455
260814 115337 115337 115337 115337 0.340068 0.340068 0.340068 0.340068
260780 115341 115341 115341 115341 0.340026 0.340026 0.340026 0.340026
260741 115334 115334 115334 115334 0.340043 0.340043 0.340043 0.340043
260369 115259 115259 115259 115259 0.340195 0.340195 0.340195 0.340195
259740 115147 115147 115147 115147 0.340308 0.340308 0.340308 0.340308
257728 114365 114365 114365 114365 0.340959 0.340959 0.340959 0.340959
259539 115068 115068 115068 115068 0.340382 0.340382 0.340382 0.340382
259435 115034 115034 115034 115034 0.34042 0.34042 0.34042 0.34042
259435 115034 115034 115034 115034 0.34042 0.34042 0.34042 0.34042
259435 115034 115034 115034 115034 0.34042 0.34042 0.34042 0.34042
259435 115034 115034 115034 115034 0.34042 0.34042 0.34042 0.34042
259435 115034 115034 115034 115034 0.34042 0.34042 0.34042 0.34042
259435 115034 115034 115034 115034 0.34042 0.34042 0.34042 0.34042
259437 115035 115035 115035 115035 0.340416 0.340416 0.340416 0.340416
