Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
143.35 19.5332 19.5332 19.5332 19.5332 0.708411 0.708411 0.708411 0.708411
143.35 19.5332 19.5332 19.5332 19.5332 0.708411 0.708411 0.708411 0.708411
143.351 19.5333 19.5333 19.5333 19.5333 0.708411 0.708411 0.708411 0.708411
143.358 19.5343 19.5343 19.5343 19.5343 0.708411 0.708411 0.708411 0.708411
143.433 19.5445 19.5445 19.5445 19.5445 0.708411 0.708411 0.708411 0.708411
144.182 19.6466 19.6466 19.6466 19.6466 0.708411 0.708411 0.708411 0.708411
151.89 20.6969 20.6969 20.6969 20.6969 0.708411 0.708411 0.708411 0.708411
255.692 34.8413 34.8413 34.8413 34.8413 0.708411 0.708411 0.708411 0.708411
849.905 115.81 115.81 115.81 115.81 0.708411 0.708411 0.708411 0.708411
11744.6 1600.34 1600.34 1600.34 1600.34 0.708411 0.708411 0.708411 0.708411
537158 73194.6 73194.6 73194.6 73194.6 0.708411 0.708411 0.708411 0.708411
537158 73194.6 73194.6 73194.6 73194.6 0.708411 0.708411 0.708411 0.708411
537158 73194.6 73194.6 73194.6 73194.6 0.708411 0.708411 0.708411 0.708411
537159 73194.7 73194.7 73194.7 73194.7 0.70841 0.70841 0.70841 0.70841
537166 73196.3 73196.3 73196.3 73196.3 0.708396 0.708396 0.708396 0.708396
537233 73212.5 73212.5 73212.5 73212.5 0.708262 0.708262 0.708262 0.708262
537916 73375.6 73375.6 73375.6 73375.6 0.706911 0.706911 0.706911 0.706911
545676 75170.9 75170.9 75170.9 75170.9 0.692723 0.692723 0.692723 0.692723
556208 78382 78382 78382 78382 0.65703 0.65703 0.65703 0.65703
869926 134888 134888 134888 134888 0.462358 0.462358 0.462358 0.462358
672390 99560 99560 99560 99560 0.556476 0.556476 0.556476 0.556476
782380 116545 116545 116545 116545 0.552597 0.552597 0.552597 0.552597
714236 105794 105794 105794 105794 0.557207 0.557207 0.557207 0.557207
