Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
143.35 19.5332 19.5332 19.5332 19.5332 0.708412 0.708412 0.708412 0.708412
143.35 19.5332 19.5332 19.5332 19.5332 0.708412 0.708412 0.708412 0.708412
143.351 19.5333 19.5333 19.5333 19.5333 0.708412 0.708412 0.708412 0.708412
143.358 19.5344 19.5344 19.5344 19.5344 0.708412 0.708412 0.708412 0.708412
143.435 19.5448 19.5448 19.5448 19.5448 0.708412 0.708412 0.708412 0.708412
144.206 19.6499 19.6499 19.6499 19.6499 0.708412 0.708412 0.708412 0.708412
152.148 20.7321 20.7321 20.7321 20.7321 0.708412 0.708412 0.708412 0.708412
260.07 35.4378 35.4378 35.4378 35.4378 0.708412 0.708412 0.708412 0.708412
896.511 122.161 122.161 122.161 122.161 0.708412 0.708412 0.708412 0.708412
13515.3 1841.62 1841.62 1841.62 1841.62 0.708412 0.708412 0.708412 0.708412
559726 76269.6 76269.6 76269.6 76269.6 0.708412 0.708412 0.708412 0.708412
559726 76269.6 76269.6 76269.6 76269.6 0.708412 0.708412 0.708412 0.708412
559726 76269.6 76269.6 76269.6 76269.6 0.708412 0.708412 0.708412 0.708412
559727 76269.9 76269.9 76269.9 76269.9 0.70841 0.70841 0.70841 0.70841
559742 76273 76273 76273 76273 0.70839 0.70839 0.70839 0.70839
559886 76303.9 76303.9 76303.9 76303.9 0.708196 0.708196 0.708196 0.708196
561342 76615 76615 76615 76615 0.706251 0.706251 0.706251 0.706251
577045 79933.5 79933.5 79933.5 79933.5 0.6864 0.6864 0.6864 0.6864
614755 88364.5 88364.5 88364.5 88364.5 0.629905 0.629905 0.629905 0.629905
1.05594e+06 167600 167600 167600 167600 0.423119 0.423119 0.423119 0.423119
825413 126451 126451 126451 126451 0.497035 0.497035 0.497035 0.497035
1.12276e+06 172886 172886 172886 172886 0.485416 0.485416 0.485416 0.485416
918781 140503 140503 140503 140503 0.496017 0.496017 0.496017 0.496017
1.0344e+06 160578 160578 160578 160578 0.479058 0.479058 0.479058 0.479058
942205 144548 144548 144548 144548 0.492074 0.492074 0.492074 0.492074
