Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
143.35 19.5332 19.5332 19.5332 19.5332 0.665216 0.665216 0.665216 0.665216
143.35 19.5332 19.5332 19.5332 19.5332 0.665216 0.665216 0.665216 0.665216
143.351 19.5333 19.5333 19.5333 19.5333 0.665216 0.665216 0.665216 0.665216
143.358 19.5343 19.5343 19.5343 19.5343 0.665216 0.665216 0.665216 0.665216
143.431 19.5442 19.5442 19.5442 19.5442 0.665216 0.665216 0.665216 0.665216
144.159 19.6434 19.6434 19.6434 19.6434 0.665216 0.665216 0.665216 0.665216
151.646 20.6637 20.6637 20.6637 20.6637 0.665216 0.665216 0.665216 0.665216
251.617 34.2859 34.2859 34.2859 34.2859 0.665216 0.665216 0.665216 0.665216
808.063 110.109 110.109 110.109 110.109 0.665216 0.665216 0.665216 0.665216
10288.5 1401.94 1401.94 1401.94 1401.94 0.665216 0.665216 0.665216 0.665216
517129 70465.3 70465.3 70465.3 70465.3 0.665216 0.665216 0.665216 0.665216
517129 70465.3 70465.3 70465.3 70465.3 0.665216 0.665216 0.665216 0.665216
517129 70465.3 70465.3 70465.3 70465.3 0.665216 0.665216 0.665216 0.665216
517129 70465.3 70465.3 70465.3 70465.3 0.665216 0.665216 0.665216 0.665216
517129 70465.5 70465.5 70465.5 70465.5 0.665211 0.665211 0.665211 0.665211
517132 70467.6 70467.6 70467.6 70467.6 0.665165 0.665165 0.665165 0.665165
517173 70489.8 70489.8 70489.8 70489.8 0.664697 0.664697 0.664697 0.664697
518360 70850 70850 70850 70850 0.659094 0.659094 0.659094 0.659094
516825 71230.4 71230.4 71230.4 71230.4 0.64751 0.64751 0.64751 0.64751
726935 108646 108646 108646 108646 0.467028 0.467028 0.467028 0.467028
589307 84206.3 84206.3 84206.3 84206.3 0.56648 0.56648 0.56648 0.56648
644818 88826.9 88826.9 88826.9 88826.9 0.581367 0.581367 0.581367 0.581367
613211 85963.5 85963.5 85963.5 85963.5 0.574633 0.574633 0.574633 0.574633
572579 76409.4 76409.4 76409.4 76409.4 0.613197 0.613197 0.613197 0.613197
597096 82391.2 82391.2 82391.2 82391.2 0.587069 0.587069 0.587069 0.587069
535046 72749.2 72749.2 72749.2 72749.2 0.606362 0.606362 0.606362 0.606362
500414 67870.8 67870.8 67870.8 67870.8 0.612402 0.612402 0.612402 0.612402
426761 61572.7 61572.7 61572.7 61572.7 0.567924 0.567924 0.567924 0.567924
366558 58871.7 58871.7 58871.7 58871.7 0.464222 0.464222 0.464222 0.464222
387139 59641.7 59641.7 59641.7 59641.7 0.506743 0.506743 0.506743 0.506743
365762 60102.1 60102.1 60102.1 60102.1 0.431372 0.431372 0.431372 0.431372
319396 54075.1 54075.1 54075.1 54075.1 0.396182 0.396182 0.396182 0.396182
323187 55649.5 55649.5 55649.5 55649.5 0.356967 0.356967 0.356967 0.356967
320566 55193.7 55193.7 55193.7 55193.7 0.352806 0.352806 0.352806 0.352806
327306 56308.9 56308.9 56308.9 56308.9 0.339804 0.339804 0.339804 0.339804
321785 55374.8 55374.8 55374.8 55374.8 0.348728 0.348728 0.348728 0.348728
322312 55748.9 55748.9 55748.9 55748.9 0.341798 0.341798 0.341798 0.341798
309299 53281.3 53281.3 53281.3 53281.3 0.343905 0.343905 0.343905 0.343905
310783 53528 53528 53528 53528 0.337353 0.337353 0.337353 0.337353
309500 53280.3 53280.3 53280.3 53280.3 0.334525 0.334525 0.334525 0.334525
311134 53616.6 53616.6 53616.6 53616.6 0.331812 0.331812 0.331812 0.331812
310700 53614.4 53614.4 53614.4 53614.4 0.330088 0.330088 0.330088 0.330088
310855 53602.5 53602.5 53602.5 53602.5 0.331043 0.331043 0.331043 0.331043
311836 53844.2 53844.2 53844.2 53844.2 0.329347 0.329347 0.329347 0.329347
311282 53710.6 53710.6 53710.6 53710.6 0.330256 0.330256 0.330256 0.330256
308959 53321.8 53321.8 53321.8 53321.8 0.33081 0.33081 0.33081 0.33081
309131 53341.5 53341.5 53341.5 53341.5 0.330724 0.330724 0.330724 0.330724
309351 53356.5 53356.5 53356.5 53356.5 0.330844 0.330844 0.330844 0.330844
310521 53554 53554 53554 53554 0.330552 0.330552 0.330552 0.330552
309898 53422.6 53422.6 53422.6 53422.6 0.331126 0.331126 0.331126 0.331126
309879 53418.5 53418.5 53418.5 53418.5 0.331479 0.331479 0.331479 0.331479
311080 53603.5 53603.5 53603.5 53603.5 0.334785 0.334785 0.334785 0.334785
313185 53762.8 53762.8 53762.8 53762.8 0.340106 0.340106 0.340106 0.340106
311516 53370.2 53370.2 53370.2 53370.2 0.346786 0.346786 0.346786 0.346786
309132 52580.9 52580.9 52580.9 52580.9 0.359323 0.359323 0.359323 0.359323
305509 50113.8 50113.8 50113.8 50113.8 0.398289 0.398289 0.398289 0.398289
305235 51223.3 51223.3 51223.3 51223.3 0.374507 0.374507 0.374507 0.374507
316058 52213.1 52213.1 52213.1 52213.1 0.404029 0.404029 0.404029 0.404029
306412 51352.7 51352.7 51352.7 51352.7 0.379033 0.379033 0.379033 0.379033
307089 52034.2 52034.2 52034.2 52034.2 0.373473 0.373473 0.373473 0.373473
306181 51423 51423 51423 51423 0.378124 0.378124 0.378124 0.378124
305516 51287.6 51287.6 51287.6 51287.6 0.377827 0.377827 0.377827 0.377827
305914 51370.5 51370.5 51370.5 51370.5 0.378027 0.378027 0.378027 0.378027
306872 51482.2 51482.2 51482.2 51482.2 0.377884 0.377884 0.377884 0.377884
306971 51486.9 51486.9 51486.9 51486.9 0.378086 0.378086 0.378086 0.378086
306837 51478.3 51478.3 51478.3 51478.3 0.378203 0.378203 0.378203 0.378203
